county_name,County Name Cleaned,state_ID,countyFIPS,State,county_correct_spelling
Webster County,Webster,WebsterMO,29225,MO,
Worth County,Worth,WorthMO,29227,MO,
Wright County,Wright,WrightMO,29229,MO,
City of St. Louis,St. Louis City,St. Louis CityMO,29510,MO,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedMT,0,MT,
Beaverhead County,Beaverhead,BeaverheadMT,30001,MT,
Big Horn County,Big Horn,Big HornMT,30003,MT,
Blaine County,Blaine,BlaineMT,30005,MT,
Broadwater County,Broadwater,BroadwaterMT,30007,MT,
Carbon County,Carbon,CarbonMT,30009,MT,
Carter County,Carter,CarterMT,30011,MT,
Cascade County,Cascade,CascadeMT,30013,MT,
Chouteau County,Chouteau,ChouteauMT,30015,MT,
Custer County,Custer,CusterMT,30017,MT,
Daniels County,Daniels,DanielsMT,30019,MT,
Dawson County,Dawson,DawsonMT,30021,MT,
Deer Lodge County,Deer Lodge,Deer LodgeMT,30023,MT,
Fallon County,Fallon,FallonMT,30025,MT,
Fergus County,Fergus,FergusMT,30027,MT,
Flathead County,Flathead,FlatheadMT,30029,MT,
Gallatin County,Gallatin,GallatinMT,30031,MT,
Garfield County,Garfield,GarfieldMT,30033,MT,
Glacier County,Glacier,GlacierMT,30035,MT,
Golden Valley County,Golden Valley,Golden ValleyMT,30037,MT,
Granite County,Granite,GraniteMT,30039,MT,
Hill County,Hill,HillMT,30041,MT,
Jefferson County,Jefferson,JeffersonMT,30043,MT,
Judith Basin County,Judith Basin,Judith BasinMT,30045,MT,
Lake County,Lake,LakeMT,30047,MT,
Lewis and Clark County,Lewis and Clark,Lewis and ClarkMT,30049,MT,
Liberty County,Liberty,LibertyMT,30051,MT,
Lincoln County,Lincoln,LincolnMT,30053,MT,
McCone County,McCone,McConeMT,30055,MT,
Madison County,Madison,MadisonMT,30057,MT,
Meagher County,Meagher,MeagherMT,30059,MT,
Mineral County,Mineral,MineralMT,30061,MT,
Missoula County,Missoula,MissoulaMT,30063,MT,
Musselshell County,Musselshell,MusselshellMT,30065,MT,
Park County,Park,ParkMT,30067,MT,
Petroleum County,Petroleum,PetroleumMT,30069,MT,
Phillips County,Phillips,PhillipsMT,30071,MT,
Pondera County,Pondera,PonderaMT,30073,MT,
Powder River County,Powder River,Powder RiverMT,30075,MT,
Powell County,Powell,PowellMT,30077,MT,
Prairie County,Prairie,PrairieMT,30079,MT,
Ravalli County,Ravalli,RavalliMT,30081,MT,
Richland County,Richland,RichlandMT,30083,MT,
Roosevelt County,Roosevelt,RooseveltMT,30085,MT,
Rosebud County,Rosebud,RosebudMT,30087,MT,
Sanders County,Sanders,SandersMT,30089,MT,
Sheridan County,Sheridan,SheridanMT,30091,MT,
Silver Bow County,Silver Bow,Silver BowMT,30093,MT,
Stillwater County,Stillwater,StillwaterMT,30095,MT,
Sweet Grass County,Sweet Grass,Sweet GrassMT,30097,MT,
Teton County,Teton,TetonMT,30099,MT,
Toole County,Toole,TooleMT,30101,MT,
Treasure County,Treasure,TreasureMT,30103,MT,
Valley County,Valley,ValleyMT,30105,MT,
Wheatland County,Wheatland,WheatlandMT,30107,MT,
Wibaux County,Wibaux,WibauxMT,30109,MT,
Yellowstone County,Yellowstone,YellowstoneMT,30111,MT,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNE,0,NE,
Adams County,Adams,AdamsNE,31001,NE,
Antelope County,Antelope,AntelopeNE,31003,NE,
Arthur County,Arthur,ArthurNE,31005,NE,
Banner County,Banner,BannerNE,31007,NE,
Blaine County,Blaine,BlaineNE,31009,NE,
Boone County,Boone,BooneNE,31011,NE,
Box Butte County,Box Butte,Box ButteNE,31013,NE,
Boyd County,Boyd,BoydNE,31015,NE,
Brown County,Brown,BrownNE,31017,NE,
Buffalo County,Buffalo,BuffaloNE,31019,NE,
Burt County,Burt,BurtNE,31021,NE,
Butler County,Butler,ButlerNE,31023,NE,
Cass County,Cass,CassNE,31025,NE,
Cedar County,Cedar,CedarNE,31027,NE,
Chase County,Chase,ChaseNE,31029,NE,
Cherry County,Cherry,CherryNE,31031,NE,
Cheyenne County,Cheyenne,CheyenneNE,31033,NE,
Clay County,Clay,ClayNE,31035,NE,
Colfax County,Colfax,ColfaxNE,31037,NE,
Cuming County,Cuming,CumingNE,31039,NE,
Custer County,Custer,CusterNE,31041,NE,
Dakota County,Dakota,DakotaNE,31043,NE,
Dawes County,Dawes,DawesNE,31045,NE,
Dawson County,Dawson,DawsonNE,31047,NE,
Deuel County,Deuel,DeuelNE,31049,NE,
Dixon County,Dixon,DixonNE,31051,NE,
Dodge County,Dodge,DodgeNE,31053,NE,
Douglas County,Douglas,DouglasNE,31055,NE,
Dundy County,Dundy,DundyNE,31057,NE,
Fillmore County,Fillmore,FillmoreNE,31059,NE,
Franklin County,Franklin,FranklinNE,31061,NE,
Frontier County,Frontier,FrontierNE,31063,NE,
Furnas County,Furnas,FurnasNE,31065,NE,
Gage County,Gage,GageNE,31067,NE,
Garden County,Garden,GardenNE,31069,NE,
Garfield County,Garfield,GarfieldNE,31071,NE,
Gosper County,Gosper,GosperNE,31073,NE,
Grant County,Grant,GrantNE,31075,NE,
Greeley County,Greeley,GreeleyNE,31077,NE,
Hall County,Hall,HallNE,31079,NE,
Hamilton County,Hamilton,HamiltonNE,31081,NE,
Harlan County,Harlan,HarlanNE,31083,NE,
Hayes County,Hayes,HayesNE,31085,NE,
Hitchcock County,Hitchcock,HitchcockNE,31087,NE,
Holt County,Holt,HoltNE,31089,NE,
Hooker County,Hooker,HookerNE,31091,NE,
Howard County,Howard,HowardNE,31093,NE,
Jefferson County,Jefferson,JeffersonNE,31095,NE,
Johnson County,Johnson,JohnsonNE,31097,NE,
Kearney County,Kearney,KearneyNE,31099,NE,
Keith County,Keith,KeithNE,31101,NE,
Keya Paha County,Keya Paha,Keya PahaNE,31103,NE,
Kimball County,Kimball,KimballNE,31105,NE,
Knox County,Knox,KnoxNE,31107,NE,
Lancaster County,Lancaster,LancasterNE,31109,NE,
Lincoln County,Lincoln,LincolnNE,31111,NE,
Logan County,Logan,LoganNE,31113,NE,
Loup County,Loup,LoupNE,31115,NE,
McPherson County,McPherson,McPhersonNE,31117,NE,
Madison County,Madison,MadisonNE,31119,NE,
Merrick County,Merrick,MerrickNE,31121,NE,
Morrill County,Morrill,MorrillNE,31123,NE,
Nance County,Nance,NanceNE,31125,NE,
Nemaha County,Nemaha,NemahaNE,31127,NE,
Nuckolls County,Nuckolls,NuckollsNE,31129,NE,
Otoe County,Otoe,OtoeNE,31131,NE,
Pawnee County,Pawnee,PawneeNE,31133,NE,
Perkins County,Perkins,PerkinsNE,31135,NE,
Phelps County,Phelps,PhelpsNE,31137,NE,
Pierce County,Pierce,PierceNE,31139,NE,
Platte County,Platte,PlatteNE,31141,NE,
Polk County,Polk,PolkNE,31143,NE,
Red Willow County,Red Willow,Red WillowNE,31145,NE,
Richardson County,Richardson,RichardsonNE,31147,NE,
Rock County,Rock,RockNE,31149,NE,
Saline County,Saline,SalineNE,31151,NE,
Sarpy County,Sarpy,SarpyNE,31153,NE,
Saunders County,Saunders,SaundersNE,31155,NE,
Scotts Bluff County,Scotts Bluff,Scotts BluffNE,31157,NE,
Seward County,Seward,SewardNE,31159,NE,
Sheridan County,Sheridan,SheridanNE,31161,NE,
Sherman County,Sherman,ShermanNE,31163,NE,
Sioux County,Sioux,SiouxNE,31165,NE,
Stanton County,Stanton,StantonNE,31167,NE,
Thayer County,Thayer,ThayerNE,31169,NE,
Thomas County,Thomas,ThomasNE,31171,NE,
Thurston County,Thurston,ThurstonNE,31173,NE,
Valley County,Valley,ValleyNE,31175,NE,
Washington County,Washington,WashingtonNE,31177,NE,
Wayne County,Wayne,WayneNE,31179,NE,
Webster County,Webster,WebsterNE,31181,NE,
Wheeler County,Wheeler,WheelerNE,31183,NE,
York County,York,YorkNE,31185,NE,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNV,0,NV,
Churchill County,Churchill,ChurchillNV,32001,NV,
Clark County,Clark,ClarkNV,32003,NV,
Douglas County,Douglas,DouglasNV,32005,NV,
Elko County,Elko,ElkoNV,32007,NV,
Esmeralda County,Esmeralda,EsmeraldaNV,32009,NV,
Eureka County,Eureka,EurekaNV,32011,NV,
Humboldt County,Humboldt,HumboldtNV,32013,NV,
Lander County,Lander,LanderNV,32015,NV,
Lincoln County,Lincoln,LincolnNV,32017,NV,
Lyon County,Lyon,LyonNV,32019,NV,
Mineral County,Mineral,MineralNV,32021,NV,
Nye County,Nye,NyeNV,32023,NV,
Pershing County,Pershing,PershingNV,32027,NV,
Storey County,Storey,StoreyNV,32029,NV,
Washoe County,Washoe,WashoeNV,32031,NV,
White Pine County,White Pine,White PineNV,32033,NV,
Carson City,Carson City,Carson CityNV,32510,NV,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNH,0,NH,
Belknap County,Belknap,BelknapNH,33001,NH,
Carroll County,Carroll,CarrollNH,33003,NH,
Cheshire County,Cheshire,CheshireNH,33005,NH,
Coos County,Coos,CoosNH,33007,NH,
Grafton County,Grafton,GraftonNH,33009,NH,
Hillsborough County,Hillsborough,HillsboroughNH,33011,NH,
Merrimack County,Merrimack,MerrimackNH,33013,NH,
Rockingham County,Rockingham,RockinghamNH,33015,NH,
Strafford County,Strafford,StraffordNH,33017,NH,
Sullivan County,Sullivan,SullivanNH,33019,NH,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNJ,0,NJ,
Atlantic County,Atlantic,AtlanticNJ,34001,NJ,
Bergen County,Bergen,BergenNJ,34003,NJ,
Burlington County,Burlington,BurlingtonNJ,34005,NJ,
Camden County,Camden,CamdenNJ,34007,NJ,
Cape May County,Cape May,Cape MayNJ,34009,NJ,
Cumberland County,Cumberland,CumberlandNJ,34011,NJ,
Essex County,Essex,EssexNJ,34013,NJ,
Gloucester County,Gloucester,GloucesterNJ,34015,NJ,
Hudson County,Hudson,HudsonNJ,34017,NJ,
Hunterdon County,Hunterdon,HunterdonNJ,34019,NJ,
Mercer County,Mercer,MercerNJ,34021,NJ,
Middlesex County,Middlesex,MiddlesexNJ,34023,NJ,
Monmouth County,Monmouth,MonmouthNJ,34025,NJ,
Morris County,Morris,MorrisNJ,34027,NJ,
Ocean County,Ocean,OceanNJ,34029,NJ,
Passaic County,Passaic,PassaicNJ,34031,NJ,
Salem County,Salem,SalemNJ,34033,NJ,
Somerset County,Somerset,SomersetNJ,34035,NJ,
Sussex County,Sussex,SussexNJ,34037,NJ,
Union County,Union,UnionNJ,34039,NJ,
Warren County,Warren,WarrenNJ,34041,NJ,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNM,0,NM,
Bernalillo County,Bernalillo,BernalilloNM,35001,NM,
Catron County,Catron,CatronNM,35003,NM,
Chaves County,Chaves,ChavesNM,35005,NM,
Cibola County,Cibola,CibolaNM,35006,NM,
Colfax County,Colfax,ColfaxNM,35007,NM,
Curry County,Curry,CurryNM,35009,NM,
De Baca County,De Baca,De BacaNM,35011,NM,
Doña Ana County,Dona Ana,Dona AnaNM,35013,NM,
Eddy County,Eddy,EddyNM,35015,NM,
Grant County,Grant,GrantNM,35017,NM,
Guadalupe County,Guadalupe,GuadalupeNM,35019,NM,
Harding County,Harding,HardingNM,35021,NM,
Hidalgo County,Hidalgo,HidalgoNM,35023,NM,
Lea County,Lea,LeaNM,35025,NM,
Lincoln County,Lincoln,LincolnNM,35027,NM,
Los Alamos County,Los Alamos,Los AlamosNM,35028,NM,
Luna County,Luna,LunaNM,35029,NM,
McKinley County,McKinley,McKinleyNM,35031,NM,
Mora County,Mora,MoraNM,35033,NM,
Otero County,Otero,OteroNM,35035,NM,
Quay County,Quay,QuayNM,35037,NM,
Rio Arriba County,Rio Arriba,Rio ArribaNM,35039,NM,
Roosevelt County,Roosevelt,RooseveltNM,35041,NM,
Sandoval County,Sandoval,SandovalNM,35043,NM,
San Juan County,San Juan,San JuanNM,35045,NM,
San Miguel County,San Miguel,San MiguelNM,35047,NM,
Santa Fe County,Santa Fe,Santa FeNM,35049,NM,
Sierra County,Sierra,SierraNM,35051,NM,
Socorro County,Socorro,SocorroNM,35053,NM,
Taos County,Taos,TaosNM,35055,NM,
Torrance County,Torrance,TorranceNM,35057,NM,
Union County,Union,UnionNM,35059,NM,
Valencia County,Valencia,ValenciaNM,35061,NM,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNY,0,NY,
New York City Unallocated,New York City Unallocated,New York City UnallocatedNY,0,NY,
Albany County,Albany,AlbanyNY,36001,NY,
Allegany County,Allegany,AlleganyNY,36003,NY,
Bronx County,Bronx,BronxNY,36005,NY,
Broome County,Broome,BroomeNY,36007,NY,
Cattaraugus County,Cattaraugus,CattaraugusNY,36009,NY,
Cayuga County,Cayuga,CayugaNY,36011,NY,
Chautauqua County,Chautauqua,ChautauquaNY,36013,NY,
Chemung County,Chemung,ChemungNY,36015,NY,
Chenango County,Chenango,ChenangoNY,36017,NY,
Clinton County,Clinton,ClintonNY,36019,NY,
Columbia County,Columbia,ColumbiaNY,36021,NY,
Cortland County,Cortland,CortlandNY,36023,NY,
Delaware County,Delaware,DelawareNY,36025,NY,
Dutchess County,Dutchess,DutchessNY,36027,NY,
Erie County,Erie,ErieNY,36029,NY,
Essex County,Essex,EssexNY,36031,NY,
Franklin County,Franklin,FranklinNY,36033,NY,
Fulton County,Fulton,FultonNY,36035,NY,
Genesee County,Genesee,GeneseeNY,36037,NY,
Greene County,Greene,GreeneNY,36039,NY,
Hamilton County,Hamilton,HamiltonNY,36041,NY,
Herkimer County,Herkimer,HerkimerNY,36043,NY,
Jefferson County,Jefferson,JeffersonNY,36045,NY,
Kings County,Kings,KingsNY,36047,NY,
Lewis County,Lewis,LewisNY,36049,NY,
Livingston County,Livingston,LivingstonNY,36051,NY,
Madison County,Madison,MadisonNY,36053,NY,
Monroe County,Monroe,MonroeNY,36055,NY,
Montgomery County,Montgomery,MontgomeryNY,36057,NY,
Nassau County,Nassau,NassauNY,36059,NY,
New York County,New York,New YorkNY,36061,NY,
Niagara County,Niagara,NiagaraNY,36063,NY,
Oneida County,Oneida,OneidaNY,36065,NY,
Onondaga County,Onondaga,OnondagaNY,36067,NY,
Ontario County,Ontario,OntarioNY,36069,NY,
Orange County,Orange,OrangeNY,36071,NY,
Orleans County,Orleans,OrleansNY,36073,NY,
Oswego County,Oswego,OswegoNY,36075,NY,
Otsego County,Otsego,OtsegoNY,36077,NY,
Putnam County,Putnam,PutnamNY,36079,NY,
Queens County,Queens,QueensNY,36081,NY,
Rensselaer County,Rensselaer,RensselaerNY,36083,NY,
Richmond County,Richmond,RichmondNY,36085,NY,
Rockland County,Rockland,RocklandNY,36087,NY,
St. Lawrence County,St. Lawrence,St. LawrenceNY,36089,NY,
Saratoga County,Saratoga,SaratogaNY,36091,NY,
Schenectady County,Schenectady,SchenectadyNY,36093,NY,
Schoharie County,Schoharie,SchoharieNY,36095,NY,
Schuyler County,Schuyler,SchuylerNY,36097,NY,
Seneca County,Seneca,SenecaNY,36099,NY,
Steuben County,Steuben,SteubenNY,36101,NY,
Suffolk County,Suffolk,SuffolkNY,36103,NY,
Sullivan County,Sullivan,SullivanNY,36105,NY,
Tioga County,Tioga,TiogaNY,36107,NY,
Tompkins County,Tompkins,TompkinsNY,36109,NY,
Ulster County,Ulster,UlsterNY,36111,NY,
Warren County,Warren,WarrenNY,36113,NY,
Washington County,Washington,WashingtonNY,36115,NY,
Wayne County,Wayne,WayneNY,36117,NY,
Westchester County,Westchester,WestchesterNY,36119,NY,
Wyoming County,Wyoming,WyomingNY,36121,NY,
Yates County,Yates,YatesNY,36123,NY,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedNC,0,NC,
Alamance County,Alamance,AlamanceNC,37001,NC,
Alexander County,Alexander,AlexanderNC,37003,NC,
Alleghany County,Alleghany,AlleghanyNC,37005,NC,
Anson County,Anson,AnsonNC,37007,NC,
Ashe County,Ashe,AsheNC,37009,NC,
Avery County,Avery,AveryNC,37011,NC,
Beaufort County,Beaufort,BeaufortNC,37013,NC,
Bertie County,Bertie,BertieNC,37015,NC,
Bladen County,Bladen,BladenNC,37017,NC,
Brunswick County,Brunswick,BrunswickNC,37019,NC,
Buncombe County,Buncombe,BuncombeNC,37021,NC,
Burke County,Burke,BurkeNC,37023,NC,
Cabarrus County,Cabarrus,CabarrusNC,37025,NC,
Caldwell County,Caldwell,CaldwellNC,37027,NC,
Camden County,Camden,CamdenNC,37029,NC,
Carteret County,Carteret,CarteretNC,37031,NC,
Caswell County,Caswell,CaswellNC,37033,NC,
Catawba County,Catawba,CatawbaNC,37035,NC,
Chatham County,Chatham,ChathamNC,37037,NC,
Cherokee County,Cherokee,CherokeeNC,37039,NC,
Chowan County,Chowan,ChowanNC,37041,NC,
Clay County,Clay,ClayNC,37043,NC,
Cleveland County,Cleveland,ClevelandNC,37045,NC,
Columbus County,Columbus,ColumbusNC,37047,NC,
Craven County,Craven,CravenNC,37049,NC,
Cumberland County,Cumberland,CumberlandNC,37051,NC,
Currituck County,Currituck,CurrituckNC,37053,NC,
Dare County,Dare,DareNC,37055,NC,
Davidson County,Davidson,DavidsonNC,37057,NC,
Davie County,Davie,DavieNC,37059,NC,
Duplin County,Duplin,DuplinNC,37061,NC,
Durham County,Durham,DurhamNC,37063,NC,
Edgecombe County,Edgecombe,EdgecombeNC,37065,NC,
Forsyth County,Forsyth,ForsythNC,37067,NC,
Franklin County,Franklin,FranklinNC,37069,NC,
Gaston County,Gaston,GastonNC,37071,NC,
Gates County,Gates,GatesNC,37073,NC,
Graham County,Graham,GrahamNC,37075,NC,
Granville County,Granville,GranvilleNC,37077,NC,
Greene County,Greene,GreeneNC,37079,NC,
Guilford County,Guilford,GuilfordNC,37081,NC,
Halifax County,Halifax,HalifaxNC,37083,NC,
Harnett County,Harnett,HarnettNC,37085,NC,
Haywood County,Haywood,HaywoodNC,37087,NC,
Henderson County,Henderson,HendersonNC,37089,NC,
Hertford County,Hertford,HertfordNC,37091,NC,
Hoke County,Hoke,HokeNC,37093,NC,
Hyde County,Hyde,HydeNC,37095,NC,
Iredell County,Iredell,IredellNC,37097,NC,
Jackson County,Jackson,JacksonNC,37099,NC,
Johnston County,Johnston,JohnstonNC,37101,NC,
Jones County,Jones,JonesNC,37103,NC,
Lee County,Lee,LeeNC,37105,NC,
Lenoir County,Lenoir,LenoirNC,37107,NC,
Lincoln County,Lincoln,LincolnNC,37109,NC,
McDowell County,McDowell,McDowellNC,37111,NC,
Macon County,Macon,MaconNC,37113,NC,
Madison County,Madison,MadisonNC,37115,NC,
Martin County,Martin,MartinNC,37117,NC,
Mecklenburg County,Mecklenburg,MecklenburgNC,37119,NC,
Mitchell County,Mitchell,MitchellNC,37121,NC,
Montgomery County,Montgomery,MontgomeryNC,37123,NC,
Moore County,Moore,MooreNC,37125,NC,
Nash County,Nash,NashNC,37127,NC,
New Hanover County,New Hanover,New HanoverNC,37129,NC,
Northampton County,Northampton,NorthamptonNC,37131,NC,
Onslow County,Onslow,OnslowNC,37133,NC,
Orange County,Orange,OrangeNC,37135,NC,
Pamlico County,Pamlico,PamlicoNC,37137,NC,
Pasquotank County,Pasquotank,PasquotankNC,37139,NC,
Pender County,Pender,PenderNC,37141,NC,
Perquimans County,Perquimans,PerquimansNC,37143,NC,
Person County,Person,PersonNC,37145,NC,
Pitt County,Pitt,PittNC,37147,NC,
Polk County,Polk,PolkNC,37149,NC,
Randolph County,Randolph,RandolphNC,37151,NC,
Richmond County,Richmond,RichmondNC,37153,NC,
Robeson County,Robeson,RobesonNC,37155,NC,
Rockingham County,Rockingham,RockinghamNC,37157,NC,
Rowan County,Rowan,RowanNC,37159,NC,
Rutherford County,Rutherford,RutherfordNC,37161,NC,
Sampson County,Sampson,SampsonNC,37163,NC,
Scotland County,Scotland,ScotlandNC,37165,NC,
Stanly County,Stanly,StanlyNC,37167,NC,
Stokes County,Stokes,StokesNC,37169,NC,
Surry County,Surry,SurryNC,37171,NC,
Swain County,Swain,SwainNC,37173,NC,
Transylvania County,Transylvania,TransylvaniaNC,37175,NC,
Tyrrell County,Tyrrell,TyrrellNC,37177,NC,
Union County,Union,UnionNC,37179,NC,
Vance County,Vance,VanceNC,37181,NC,
Wake County,Wake,WakeNC,37183,NC,
Warren County,Warren,WarrenNC,37185,NC,
Washington County,Washington,WashingtonNC,37187,NC,
Watauga County,Watauga,WataugaNC,37189,NC,
Wayne County,Wayne,WayneNC,37191,NC,
Wilkes County,Wilkes,WilkesNC,37193,NC,
Wilson County,Wilson,WilsonNC,37195,NC,
Yadkin County,Yadkin,YadkinNC,37197,NC,
Yancey County,Yancey,YanceyNC,37199,NC,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedND,0,ND,
Adams County,Adams,AdamsND,38001,ND,
Barnes County,Barnes,BarnesND,38003,ND,
Benson County,Benson,BensonND,38005,ND,
Billings County,Billings,BillingsND,38007,ND,
Bottineau County,Bottineau,BottineauND,38009,ND,
Bowman County,Bowman,BowmanND,38011,ND,
Burke County,Burke,BurkeND,38013,ND,
Burleigh County,Burleigh,BurleighND,38015,ND,
Cass County,Cass,CassND,38017,ND,
Cavalier County,Cavalier,CavalierND,38019,ND,
Dickey County,Dickey,DickeyND,38021,ND,
Divide County,Divide,DivideND,38023,ND,
Dunn County,Dunn,DunnND,38025,ND,
Eddy County,Eddy,EddyND,38027,ND,
Emmons County,Emmons,EmmonsND,38029,ND,
Foster County,Foster,FosterND,38031,ND,
Golden Valley County,Golden Valley,Golden ValleyND,38033,ND,
Grand Forks County,Grand Forks,Grand ForksND,38035,ND,
Grant County,Grant,GrantND,38037,ND,
Griggs County,Griggs,GriggsND,38039,ND,
Hettinger County,Hettinger,HettingerND,38041,ND,
Kidder County,Kidder,KidderND,38043,ND,
LaMoure County,LaMoure,LaMoureND,38045,ND,
Logan County,Logan,LoganND,38047,ND,
McHenry County,McHenry,McHenryND,38049,ND,
McIntosh County,McIntosh,McIntoshND,38051,ND,
McKenzie County,McKenzie,McKenzieND,38053,ND,
McLean County,McLean,McLeanND,38055,ND,
Mercer County,Mercer,MercerND,38057,ND,
Morton County,Morton,MortonND,38059,ND,
Mountrail County,Mountrail,MountrailND,38061,ND,
Nelson County,Nelson,NelsonND,38063,ND,
Oliver County,Oliver,OliverND,38065,ND,
Pembina County,Pembina,PembinaND,38067,ND,
Pierce County,Pierce,PierceND,38069,ND,
Ramsey County,Ramsey,RamseyND,38071,ND,
Ransom County,Ransom,RansomND,38073,ND,
Renville County,Renville,RenvilleND,38075,ND,
Richland County,Richland,RichlandND,38077,ND,
Rolette County,Rolette,RoletteND,38079,ND,
Sargent County,Sargent,SargentND,38081,ND,
Sheridan County,Sheridan,SheridanND,38083,ND,
Sioux County,Sioux,SiouxND,38085,ND,
Slope County,Slope,SlopeND,38087,ND,
Stark County,Stark,StarkND,38089,ND,
Steele County,Steele,SteeleND,38091,ND,
Stutsman County,Stutsman,StutsmanND,38093,ND,
Towner County,Towner,TownerND,38095,ND,
Traill County,Traill,TraillND,38097,ND,
Walsh County,Walsh,WalshND,38099,ND,
Ward County,Ward,WardND,38101,ND,
Wells County,Wells,WellsND,38103,ND,
Williams County,Williams,WilliamsND,38105,ND,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedOH,0,OH,
Adams County,Adams,AdamsOH,39001,OH,
Allen County,Allen,AllenOH,39003,OH,
Ashland County,Ashland,AshlandOH,39005,OH,
Ashtabula County,Ashtabula,AshtabulaOH,39007,OH,
Athens County,Athens,AthensOH,39009,OH,
Auglaize County,Auglaize,AuglaizeOH,39011,OH,
Belmont County,Belmont,BelmontOH,39013,OH,
Brown County,Brown,BrownOH,39015,OH,
Butler County,Butler,ButlerOH,39017,OH,
Carroll County,Carroll,CarrollOH,39019,OH,
Champaign County,Champaign,ChampaignOH,39021,OH,
Clark County,Clark,ClarkOH,39023,OH,
Clermont County,Clermont,ClermontOH,39025,OH,
Clinton County,Clinton,ClintonOH,39027,OH,
Columbiana County,Columbiana,ColumbianaOH,39029,OH,
Coshocton County,Coshocton,CoshoctonOH,39031,OH,
Crawford County,Crawford,CrawfordOH,39033,OH,
Cuyahoga County,Cuyahoga,CuyahogaOH,39035,OH,
Darke County,Darke,DarkeOH,39037,OH,
Defiance County,Defiance,DefianceOH,39039,OH,
Delaware County,Delaware,DelawareOH,39041,OH,
Erie County,Erie,ErieOH,39043,OH,
Fairfield County,Fairfield,FairfieldOH,39045,OH,
Fayette County,Fayette,FayetteOH,39047,OH,
Franklin County,Franklin,FranklinOH,39049,OH,
Fulton County,Fulton,FultonOH,39051,OH,
Gallia County,Gallia,GalliaOH,39053,OH,
Geauga County,Geauga,GeaugaOH,39055,OH,
Greene County,Greene,GreeneOH,39057,OH,
Guernsey County,Guernsey,GuernseyOH,39059,OH,
Hamilton County,Hamilton,HamiltonOH,39061,OH,
Hancock County,Hancock,HancockOH,39063,OH,
Hardin County,Hardin,HardinOH,39065,OH,
Harrison County,Harrison,HarrisonOH,39067,OH,
Henry County,Henry,HenryOH,39069,OH,
Highland County,Highland,HighlandOH,39071,OH,
Hocking County,Hocking,HockingOH,39073,OH,
Holmes County,Holmes,HolmesOH,39075,OH,
Huron County,Huron,HuronOH,39077,OH,
Jackson County,Jackson,JacksonOH,39079,OH,
Jefferson County,Jefferson,JeffersonOH,39081,OH,
Knox County,Knox,KnoxOH,39083,OH,
Lake County,Lake,LakeOH,39085,OH,
Lawrence County,Lawrence,LawrenceOH,39087,OH,
Licking County,Licking,LickingOH,39089,OH,
Logan County,Logan,LoganOH,39091,OH,
Lorain County,Lorain,LorainOH,39093,OH,
Lucas County,Lucas,LucasOH,39095,OH,
Madison County,Madison,MadisonOH,39097,OH,
Mahoning County,Mahoning,MahoningOH,39099,OH,
Marion County,Marion,MarionOH,39101,OH,
Medina County,Medina,MedinaOH,39103,OH,
Meigs County,Meigs,MeigsOH,39105,OH,
Mercer County,Mercer,MercerOH,39107,OH,
Miami County,Miami,MiamiOH,39109,OH,
Monroe County,Monroe,MonroeOH,39111,OH,
Montgomery County,Montgomery,MontgomeryOH,39113,OH,
Morgan County,Morgan,MorganOH,39115,OH,
Morrow County,Morrow,MorrowOH,39117,OH,
Muskingum County,Muskingum,MuskingumOH,39119,OH,
Noble County,Noble,NobleOH,39121,OH,
Ottawa County,Ottawa,OttawaOH,39123,OH,
Paulding County,Paulding,PauldingOH,39125,OH,
Perry County,Perry,PerryOH,39127,OH,
Pickaway County,Pickaway,PickawayOH,39129,OH,
Pike County,Pike,PikeOH,39131,OH,
Portage County,Portage,PortageOH,39133,OH,
Preble County,Preble,PrebleOH,39135,OH,
Putnam County,Putnam,PutnamOH,39137,OH,
Richland County,Richland,RichlandOH,39139,OH,
Ross County,Ross,RossOH,39141,OH,
Sandusky County,Sandusky,SanduskyOH,39143,OH,
Scioto County,Scioto,SciotoOH,39145,OH,
Seneca County,Seneca,SenecaOH,39147,OH,
Shelby County,Shelby,ShelbyOH,39149,OH,
Stark County,Stark,StarkOH,39151,OH,
Summit County,Summit,SummitOH,39153,OH,
Trumbull County,Trumbull,TrumbullOH,39155,OH,
Tuscarawas County,Tuscarawas,TuscarawasOH,39157,OH,
Union County,Union,UnionOH,39159,OH,
Van Wert County,Van Wert,Van WertOH,39161,OH,
Vinton County,Vinton,VintonOH,39163,OH,
Warren County,Warren,WarrenOH,39165,OH,
Washington County,Washington,WashingtonOH,39167,OH,
Wayne County,Wayne,WayneOH,39169,OH,
Williams County,Williams,WilliamsOH,39171,OH,
Wood County,Wood,WoodOH,39173,OH,
Wyandot County,Wyandot,WyandotOH,39175,OH,
Statewide Unallocated,Statewide Unallocated,Statewide UnallocatedOK,0,OK,
